,t,y,pmi,npmi,dice,zscore
1832,ever,1973,8.035240819082897,0.5078660323209904,0.0007556080283353011,8.497106740529654
1833,ever,1974,7.978785082377604,0.5178255467415824,0.0010813733441470668,9.27862937955703
1834,ever,1975,8.1704393037588,0.5663358507622542,0.0027529791166869865,18.793639558377475
1835,ever,1976,7.767176709062588,0.54131435184439,0.002954417557681485,17.377456155605277
1836,ever,1977,7.914674398375509,0.5486066052623507,0.0027749747729566092,16.406379515471173
1837,ever,1978,7.551714993442365,0.5167810431301751,0.0022390364422483016,13.133587458068073
1838,ever,1979,8.342122394508847,0.5901225568028645,0.00347973290698768,20.717088926039718
1839,ever,1980,7.780131407338873,0.5334856589275782,0.0022291573785109225,14.769216518288795
1840,ever,1981,7.741856993899435,0.5267412590458405,0.0019086771399207166,13.523630334937542
1841,ever,1982,8.19037084266279,0.5558064452029537,0.0018114629374682994,16.013959980055954
1842,ever,1983,8.253543934314873,0.5684148338690467,0.0024118987002545896,17.075545909717423
1843,ever,1984,8.20308883269382,0.5635256492207692,0.0024029145027517243,17.924830411735677
